Episode Number, Total Reward, Total Steps, 
1514,0.6,4
1515,0.6,4
1516,0.7,3
1517,0.7,3
1518,0.4,6
1519,0.8,2
1520,0.8,2
1521,0.7,3
1522,0.7,3
1523,0.6,4
1524,0.6,4
1525,0.7,3
1526,0.7,3
1527,0.8,2
1528,0.8,2
1529,0.8,2
1530,0.7,3
1531,0.7,3
1532,0.8,2
1533,0.8,2
1534,0.8,2
1535,0.8,2
1536,0.7,3
1537,0.8,2
1538,0.6,4
1539,0.7,3
1540,0.8,2
1541,0.5,5
1542,0.6,4
1543,0.7,3
1544,0.6,4
1545,0.7,3
1546,0.7,3
1547,0.7,3
1548,0.8,2
1549,0.8,2
1550,0.8,2
1551,0.6,4
1552,0.6,4
1553,0.4,6
1554,0.6,4
1555,0.8,2
1556,0.8,2
1557,0.7,3
1558,0.8,2
1559,0.7,3
1560,0.5,5
1561,0.7,3
1562,0.6,4
1563,0.5,5
1564,0.8,2
1565,0.6,4
1566,0.7,3
1567,0.8,2
1568,0.7,3
1569,0.7,3
1570,0.6,4
1571,0.8,2
1572,0.6,4
1573,0.8,2
1574,0.8,2
1575,0.7,3
1576,0.6,4
1577,0.8,2
1578,0.6,4
1579,0.8,2
1580,0.5,5
1581,0.8,2
1582,0.8,2
1583,0.8,2
1584,0.7,3
1585,0.6,4
1586,0.7,3
1587,0.6,4
1588,0.6,4
1589,0.4,6
1590,0.8,2
1591,0.6,4
1592,0.4,6
1593,0.5,5
1594,0.7,3
1595,0.8,2
1596,0.7,3
1597,0.8,2
1598,0.7,3
1599,0.8,2
1600,0.6,4
1601,0.6,4
1602,0.6,4
1603,0.7,3
1604,0.6,4
1605,0.8,2
1606,0.7,3
1607,0.4,6
1608,0.7,3
1609,0.8,2
1610,0.8,2
1611,0.5,5
1612,0.7,3
1613,0.8,2
1614,0.8,2
1615,0.8,2
1616,0.7,3
1617,0.7,3
1618,0.5,5
1619,0.8,2
1620,0.6,4
1621,0.7,3
1622,0.7,3
1623,0.6,4
1624,0.6,4
1625,0.7,3
1626,0.7,3
1627,0.7,3
1628,0.7,3
1629,0.5,5
1630,0.7,3
1631,0.8,2
1632,0.7,3
1633,0.7,3
1634,0.6,4
1635,0.5,5
1636,0.7,3
1637,0.7,3
1638,0.6,4
1639,0.8,2
1640,0.6,4
1641,0.6,4
1642,0.7,3
1643,0.8,2
1644,0.7,3
1645,0.7,3
1646,0.8,2
1647,0.5,5
1648,0.8,2
1649,0.8,2
1650,0.7,3
1651,0.6,4
1652,0.8,2
1653,0.6,4
1654,0.6,4
1655,0.8,2
